date,open,high,low,close,volume,amount,symbol
2024-01-02,11.79026921,11.86973185,11.7207394,11.78033638,2485300,29547918.0,301217.SZ
2024-01-03,11.75053789,11.8200677,11.6214111,11.75053789,2039453,24054540.53,301217.SZ
2024-01-04,11.74060506,11.75053789,11.57174695,11.64127676,1593514,18654788.18,301217.SZ
2024-01-05,11.64127676,11.74060506,11.39295601,11.45255299,2509092,29173023.08,301217.SZ
2024-01-08,11.47241865,11.51214997,11.16450092,11.17443375,2763900,31518627.0,301217.SZ
2024-01-09,11.26382922,11.30356054,11.07510545,11.13470243,2256200,25398806.0,301217.SZ
2024-01-10,11.18436658,11.26382922,10.85658319,11.06517262,2713300,30224336.0,301217.SZ
2024-01-11,11.08503828,11.34329186,11.00557564,11.27376205,2521699,28402248.65,301217.SZ
2024-01-12,11.25389639,11.44262016,11.18436658,11.21416507,2281500,25972300.0,301217.SZ
2024-01-15,11.19429941,11.24396356,11.04530696,11.09497111,1522733,17075703.94,301217.SZ
2024-01-16,11.09497111,11.20423224,10.93604583,11.05523979,2133751,23728459.63,301217.SZ
2024-01-17,11.08503828,11.08503828,10.7274564,10.79698621,2125170,23384690.97,301217.SZ
2024-01-18,10.76718772,10.80691904,10.28047905,10.53873263,3650330,38517515.2,301217.SZ
2024-01-19,10.54866546,10.67779225,10.39967301,10.43940433,1947785,20600054.3,301217.SZ
2024-01-22,10.4294715,10.43940433,9.64477793,9.7341734,3563566,35964826.5,301217.SZ
2024-01-23,9.77390472,9.89309868,9.4361885,9.84343453,3190581,31060756.98,301217.SZ
2024-01-24,9.91296434,10.01229264,9.5355168,9.96262849,3382380,33379947.88,301217.SZ
2024-01-25,10.01229264,10.30034471,9.85336736,10.28047905,3106653,31726715.72,301217.SZ
2024-01-26,10.31027754,10.41953867,10.22088207,10.24074773,2239300,23229963.0,301217.SZ
2024-01-29,10.3301432,10.47913565,10.11162094,10.12155377,3136384,32461619.76,301217.SZ
2024-01-30,10.10168811,10.21094924,9.78383755,9.81363604,2739973,27604478.93,301217.SZ
2024-01-31,9.76397189,9.88316585,9.22759907,9.30706171,3756093,35827347.28,301217.SZ
2024-02-01,9.25739756,9.37659152,8.96934549,9.14813643,3031091,28025174.02,301217.SZ
2024-02-02,9.12827077,9.31699454,8.31377871,8.59189795,5244781,46078207.02,301217.SZ
2024-02-05,8.5422338,8.58196512,7.33042854,7.67807759,8364314,65665851.93,301217.SZ
2024-02-06,7.57874929,8.42303984,7.3502942,8.22438324,8051477,63656962.03,301217.SZ
2024-02-07,8.2442489,8.77068889,8.15485343,8.60183078,6508156,56060871.71,301217.SZ
2024-02-08,8.61176361,9.40639001,8.60183078,9.24746473,6864410,62929011.9,301217.SZ
2024-02-19,9.28719605,9.51565114,9.11833794,9.32692737,6287867,58823347.96,301217.SZ
2024-02-20,9.26733039,9.35672586,9.11833794,9.31699454,3339500,31042253.0,301217.SZ
