date,open,high,low,close,volume,amount,symbol
2024-01-02,3.55215055,3.580417,3.53330625,3.53330625,8982000,33867896.75,002081.SZ
2024-01-03,3.5427284,3.5615727,3.5238841,3.55215055,8773000,32981227.5,002081.SZ
2024-01-04,3.55215055,3.55215055,3.49561765,3.5238841,7986500,29820434.0,002081.SZ
2024-01-05,3.5238841,3.5615727,3.4861955,3.5050398,9281154,34736430.48,002081.SZ
2024-01-08,3.5050398,3.51446195,3.43908475,3.43908475,9443079,34770632.85,002081.SZ
2024-01-09,3.4485069,3.4861955,3.42024045,3.4673512,9316900,34177955.0,002081.SZ
2024-01-10,3.4485069,3.49561765,3.42024045,3.45792905,7280587,26772484.07,002081.SZ
2024-01-11,3.4485069,3.51446195,3.43908475,3.49561765,8728528,32264292.43,002081.SZ
2024-01-12,3.4861955,3.580417,3.47677335,3.53330625,13282644,49934700.16,002081.SZ
2024-01-15,3.5238841,3.53330625,3.4673512,3.51446195,8311207,30927671.04,002081.SZ
2024-01-16,3.5238841,3.5427284,3.4673512,3.5238841,8671807,32273781.25,002081.SZ
2024-01-17,3.51446195,3.5427284,3.4673512,3.4673512,10100200,37635685.0,002081.SZ
2024-01-18,3.4485069,3.4485069,3.30717465,3.40139615,20349832,72764948.98,002081.SZ
2024-01-19,3.391974,3.42024045,3.32601895,3.36370755,9632850,34553192.5,002081.SZ
2024-01-22,3.3542854,3.36370755,3.13757595,3.15642025,22374998,77151446.82,002081.SZ
2024-01-23,3.15642025,3.2412196,3.1093095,3.2223753,13143100,44338767.0,002081.SZ
2024-01-24,3.2223753,3.36370755,3.21295315,3.3542854,17219951,60107619.25,002081.SZ
2024-01-25,3.3542854,3.4861955,3.34486325,3.4673512,16446121,59839160.75,002081.SZ
2024-01-26,3.49561765,3.57099485,3.4673512,3.5427284,18808536,70474646.08,002081.SZ
2024-01-29,3.5427284,3.5615727,3.43908475,3.45792905,14722755,54752968.6,002081.SZ
2024-01-30,3.45792905,3.5050398,3.3731297,3.38255185,12486600,45714983.0,002081.SZ
2024-01-31,3.40139615,3.4108183,3.2412196,3.2600639,15396800,54149583.68,002081.SZ
2024-02-01,3.2223753,3.30717465,3.17526455,3.23179745,17153452,58853255.19,002081.SZ
2024-02-02,3.2223753,3.2789082,3.015088,3.09988735,19706318,66043879.28,002081.SZ
2024-02-05,3.0904652,3.0904652,2.87375575,2.93028865,27207755,85343128.15,002081.SZ
2024-02-06,2.91144435,3.1846867,2.8643336,3.15642025,29515885,94201812.42,002081.SZ
2024-02-07,3.13757595,3.26948605,3.1281538,3.23179745,27748376,94891256.93,002081.SZ
2024-02-08,3.23179745,3.4673512,3.2223753,3.38255185,30374671,109152160.59,002081.SZ
2024-02-19,3.4108183,3.4296626,3.2412196,3.2977525,26189296,92169511.98,002081.SZ
2024-02-20,3.30717465,3.3165968,3.25064175,3.30717465,14508532,50574649.68,002081.SZ
2024-02-21,3.28833035,3.4861955,3.26948605,3.391974,29146452,105358765.41,002081.SZ
2024-02-22,3.38255185,3.42024045,3.30717465,3.3731297,18764450,66777022.5,002081.SZ
2024-02-23,3.36370755,3.40139615,3.3165968,3.40139615,15674901,55953263.02,002081.SZ
2024-02-26,3.4108183,3.42024045,3.32601895,3.3542854,16735250,59845456.5,002081.SZ
2024-02-27,3.34486325,3.40139615,3.32601895,3.40139615,16206502,58031157.14,002081.SZ
2024-02-28,3.40139615,3.4673512,3.34486325,3.34486325,27757500,100553823.0,002081.SZ
2024-02-29,3.34486325,3.4108183,3.32601895,3.391974,18832000,67537341.5,002081.SZ
2024-03-01,3.391974,3.42024045,3.36370755,3.38255185,15087897,54291671.23,002081.SZ
2024-03-04,3.38255185,3.38255185,3.2789082,3.30717465,18884455,66486487.5,002081.SZ
2024-03-05,3.28833035,3.3165968,3.26948605,3.2789082,12474270,43494263.24,002081.SZ
2024-03-06,3.2600639,3.2977525,3.23179745,3.2600639,12466750,43180255.0,002081.SZ
2024-03-07,3.26948605,3.32601895,3.25064175,3.26948605,15474450,53945504.5,002081.SZ
2024-03-08,3.25064175,3.2789082,3.2223753,3.2600639,10402600,35905075.0,002081.SZ
2024-03-11,3.2600639,3.30717465,3.25064175,3.2977525,13096543,45537238.21,002081.SZ
2024-03-12,3.2977525,3.391974,3.28833035,3.38255185,18781061,66617286.18,002081.SZ
2024-03-13,3.3731297,3.38255185,3.30717465,3.3354411,14144346,50117979.14,002081.SZ
2024-03-14,3.3354411,3.3731297,3.3165968,3.3354411,13063100,46398149.0,002081.SZ
2024-03-15,3.3354411,3.3731297,3.30717465,3.3731297,10415500,36915495.0,002081.SZ
2024-03-18,3.3731297,3.391974,3.34486325,3.38255185,13383298,47850543.36,002081.SZ
2024-03-19,3.3731297,3.40139615,3.3354411,3.34486325,11566125,41273743.25,002081.SZ
2024-03-20,3.3354411,3.36370755,3.32601895,3.3542854,8037957,28511492.69,002081.SZ
2024-03-21,3.3542854,3.3731297,3.32601895,3.3354411,10344898,36746090.94,002081.SZ
2024-03-22,3.32601895,3.3354411,3.17526455,3.2223753,26156535,90053216.7,002081.SZ
2024-03-25,3.21295315,3.2223753,3.13757595,3.1469981,21560925,72723668.0,002081.SZ
2024-03-26,3.13757595,3.17526455,3.11873165,3.15642025,14291750,47783114.0,002081.SZ
2024-03-27,3.17526455,3.1846867,3.1093095,3.1093095,14200357,47498181.36,002081.SZ
2024-03-28,3.1093095,3.1658424,3.1093095,3.1469981,12088873,40336738.82,002081.SZ
2024-03-29,3.1469981,3.1658424,3.1281538,3.15642025,9184500,30689972.0,002081.SZ
