date,open,high,low,close,volume,amount,symbol
2024-04-25,2.84,2.88,2.79,2.86,6349000,18093677.0,000720.SZ
2024-04-26,2.86,2.87,2.77,2.86,8371062,23612596.57,000720.SZ
2024-04-29,2.85,3.04,2.85,3.04,10436695,30981026.18,000720.SZ
2024-04-30,3.06,3.07,2.95,3.02,10406600,31238901.0,000720.SZ
2024-05-06,3.08,3.15,3.05,3.13,10539156,32715373.02,000720.SZ
2024-05-07,3.15,3.16,3.08,3.15,7972611,24952614.21,000720.SZ
2024-05-08,3.15,3.17,3.08,3.11,7482700,23353416.0,000720.SZ
2024-05-09,3.11,3.18,3.11,3.14,5541515,17407348.8,000720.SZ
2024-05-10,3.15,3.18,3.09,3.14,5393511,16892514.87,000720.SZ
2024-05-13,3.13,3.13,3.02,3.05,9972800,30379475.4,000720.SZ
2024-05-14,3.09,3.12,3.05,3.11,8583600,26505157.0,000720.SZ
2024-05-15,3.11,3.13,3.06,3.08,4396315,13606574.65,000720.SZ
2024-05-16,3.1,3.12,3.07,3.09,5207523,16159934.53,000720.SZ
2024-05-17,3.09,3.17,3.06,3.16,7042172,22025542.38,000720.SZ
2024-05-20,3.16,3.19,3.12,3.14,6450653,20351382.99,000720.SZ
2024-05-21,3.13,3.15,3.05,3.08,8017600,24735730.0,000720.SZ
2024-05-22,3.05,3.13,3.05,3.08,5220000,16118058.0,000720.SZ
2024-05-23,3.06,3.08,2.98,3.0,6122300,18433479.0,000720.SZ
2024-05-24,3.01,3.06,2.95,2.96,6968700,20934251.0,000720.SZ
2024-05-27,2.97,3.02,2.9,2.95,10531851,31056976.96,000720.SZ
2024-05-28,2.95,3.0,2.92,2.93,7179589,21227016.33,000720.SZ
2024-05-29,2.95,3.01,2.92,2.94,6747900,19988609.0,000720.SZ
2024-05-30,2.95,2.96,2.89,2.9,5611400,16425903.0,000720.SZ
2024-05-31,2.93,2.96,2.88,2.94,5324400,15568224.0,000720.SZ
2024-06-03,2.92,2.92,2.79,2.82,7351290,20903683.49,000720.SZ
2024-06-04,2.8,2.88,2.72,2.85,8454606,23581014.43,000720.SZ
2024-06-05,2.86,2.88,2.78,2.79,5420500,15268891.0,000720.SZ
2024-06-06,2.79,2.81,2.61,2.63,11121901,29722781.64,000720.SZ
2024-06-07,2.66,2.74,2.62,2.73,10214503,27329974.89,000720.SZ
2024-06-11,2.72,2.72,2.61,2.67,7422200,19626667.0,000720.SZ
2024-06-12,2.68,2.68,2.63,2.66,5332230,14179691.8,000720.SZ
2024-06-13,2.66,2.66,2.57,2.6,8048798,20881090.84,000720.SZ
2024-06-14,2.59,2.61,2.54,2.58,6222800,16106027.0,000720.SZ
2024-06-17,2.58,2.58,2.47,2.48,8182354,20504259.48,000720.SZ
2024-06-18,2.48,2.54,2.47,2.51,5757460,14431681.2,000720.SZ
2024-06-19,2.51,2.53,2.49,2.49,4102000,10282313.0,000720.SZ
2024-06-20,2.49,2.5,2.43,2.43,7576300,18609713.0,000720.SZ
2024-06-21,2.43,2.46,2.38,2.38,5763900,13950629.0,000720.SZ
2024-06-24,2.37,2.37,2.26,2.27,10417955,23979770.7,000720.SZ
2024-06-25,2.27,2.5,2.27,2.5,16526444,39890604.64,000720.SZ
2024-06-26,2.51,2.59,2.37,2.46,19137305,46604192.05,000720.SZ
2024-06-27,2.45,2.49,2.4,2.41,9458810,23051486.3,000720.SZ
2024-06-28,2.41,2.48,2.38,2.41,7788600,18903063.0,000720.SZ
2024-07-01,2.42,2.55,2.39,2.48,11844900,29385011.0,000720.SZ
2024-07-02,2.47,2.57,2.44,2.51,11373800,28651167.0,000720.SZ
2024-07-03,2.52,2.6,2.49,2.5,8127500,20616967.0,000720.SZ
2024-07-04,2.49,2.52,2.41,2.41,8108300,19939430.0,000720.SZ
2024-07-05,2.41,2.65,2.38,2.65,11844900,30183731.0,000720.SZ
2024-07-08,2.8,2.92,2.64,2.67,49414630,139570009.6,000720.SZ
2024-07-09,2.42,2.53,2.4,2.5,42175857,103339259.0,000720.SZ
2024-07-10,2.45,2.47,2.36,2.37,23690502,56895162.9,000720.SZ
2024-07-11,2.34,2.51,2.33,2.47,21809791,53435314.05,000720.SZ
2024-07-12,2.49,2.52,2.41,2.43,11361626,27969260.42,000720.SZ
2024-07-15,2.41,2.42,2.34,2.36,9523400,22499040.82,000720.SZ
2024-07-16,2.34,2.37,2.31,2.33,6729700,15663414.0,000720.SZ
2024-07-17,2.33,2.38,2.32,2.35,6911900,16222970.0,000720.SZ
2024-07-18,2.32,2.35,2.26,2.32,6428376,14734885.56,000720.SZ
2024-07-19,2.32,2.37,2.29,2.34,4625400,10790066.0,000720.SZ
2024-07-22,2.36,2.39,2.32,2.35,3279876,7685220.84,000720.SZ
2024-07-23,2.36,2.46,2.32,2.34,7443700,17730253.0,000720.SZ
2024-07-24,2.31,2.34,2.27,2.27,5651300,12951820.0,000720.SZ
2024-07-25,2.35,2.37,2.26,2.3,3994100,9190883.0,000720.SZ
2024-07-26,2.29,2.35,2.28,2.35,6016200,13959955.0,000720.SZ
2024-07-29,2.35,2.36,2.32,2.33,4407302,10300543.66,000720.SZ
2024-07-30,2.34,2.37,2.32,2.37,5327200,12536492.0,000720.SZ
2024-07-31,2.38,2.43,2.36,2.43,7444028,17884160.64,000720.SZ
2024-08-01,2.41,2.45,2.41,2.43,5538000,13427997.0,000720.SZ
2024-08-02,2.42,2.46,2.4,2.41,5382300,13092815.0,000720.SZ
2024-08-05,2.4,2.44,2.36,2.38,6755000,16221034.0,000720.SZ
2024-08-06,2.39,2.42,2.39,2.41,5850218,14071356.2,000720.SZ
2024-08-07,2.41,2.43,2.4,2.4,4339500,10477666.0,000720.SZ
2024-08-08,2.4,2.43,2.37,2.42,5149400,12400100.0,000720.SZ
2024-08-09,2.43,2.52,2.42,2.43,9784300,24193778.0,000720.SZ
2024-08-12,2.42,2.44,2.37,2.38,7033101,16896696.4,000720.SZ
2024-08-13,2.39,2.44,2.35,2.4,6272800,14983912.0,000720.SZ
2024-08-14,2.39,2.4,2.37,2.39,3418800,8155391.0,000720.SZ
2024-08-15,2.38,2.42,2.36,2.42,6463700,15518865.0,000720.SZ
2024-08-16,2.42,2.42,2.35,2.36,6443400,15309815.0,000720.SZ
2024-08-19,2.37,2.39,2.34,2.36,3897900,9209621.0,000720.SZ
2024-08-20,2.36,2.38,2.31,2.33,3676900,8591119.0,000720.SZ
2024-08-21,2.32,2.34,2.3,2.33,3391400,7862635.0,000720.SZ
2024-08-22,2.33,2.35,2.28,2.28,4763300,11043321.0,000720.SZ
2024-08-23,2.28,2.29,2.23,2.28,5391100,12203297.0,000720.SZ
2024-08-26,2.28,2.33,2.25,2.3,4764900,10945872.0,000720.SZ
2024-08-27,2.3,2.3,2.26,2.26,2880500,6552718.0,000720.SZ
2024-08-28,2.26,2.3,2.25,2.28,3808300,8660416.0,000720.SZ
2024-08-29,2.27,2.28,2.23,2.24,6409900,14446534.0,000720.SZ
2024-08-30,2.24,2.32,2.23,2.3,7676700,17548716.0,000720.SZ
2024-09-02,2.3,2.34,2.28,2.29,6152600,14229059.0,000720.SZ
2024-09-03,2.29,2.31,2.25,2.28,5282410,12043356.6,000720.SZ
2024-09-04,2.27,2.28,2.22,2.24,5557700,12477905.0,000720.SZ
2024-09-05,2.24,2.26,2.23,2.26,3313200,7452972.0,000720.SZ
2024-09-06,2.26,2.28,2.23,2.23,2958300,6666360.0,000720.SZ
2024-09-09,2.23,2.35,2.2,2.31,9302000,21203729.0,000720.SZ
2024-09-10,2.31,2.32,2.25,2.31,6096776,13946657.52,000720.SZ
2024-09-11,2.32,2.32,2.25,2.27,4478900,10223022.0,000720.SZ
2024-09-12,2.27,2.34,2.27,2.33,6917700,16040811.0,000720.SZ
2024-09-13,2.33,2.56,2.31,2.56,35275529,88363296.87,000720.SZ
2024-09-18,2.52,2.53,2.39,2.45,33095900,80702099.0,000720.SZ
2024-09-19,2.49,2.51,2.43,2.49,20623183,51114574.05,000720.SZ
2024-09-20,2.5,2.67,2.47,2.55,32096439,82484804.62,000720.SZ
2024-09-23,2.55,2.77,2.46,2.63,26104482,67616394.94,000720.SZ
2024-09-24,2.65,2.69,2.57,2.66,26794002,70529163.86,000720.SZ
2024-09-25,2.68,2.91,2.68,2.81,32263311,90441266.69,000720.SZ
2024-09-26,2.75,2.89,2.75,2.86,17839200,50504288.0,000720.SZ
2024-09-27,2.91,2.93,2.82,2.86,27179000,77702076.0,000720.SZ
2024-09-30,2.92,3.15,2.9,3.14,34699554,104996039.16,000720.SZ
2024-10-08,3.45,3.45,3.05,3.23,38421704,126026987.57,000720.SZ
2024-10-09,3.22,3.22,2.96,3.02,23508322,71916545.56,000720.SZ
2024-10-10,3.08,3.21,3.01,3.21,23241549,72800972.03,000720.SZ
2024-10-11,3.23,3.27,3.09,3.13,15398961,48652707.21,000720.SZ
2024-10-14,3.13,3.19,3.03,3.07,15225725,46835197.97,000720.SZ
2024-10-15,3.05,3.16,3.02,3.07,10447244,32410186.96,000720.SZ
2024-10-16,3.04,3.36,3.02,3.28,26820024,86163834.48,000720.SZ
2024-10-17,3.34,3.5,3.22,3.37,34834902,117102122.53,000720.SZ
2024-10-18,3.36,3.45,3.2,3.45,30097470,99251318.25,000720.SZ
2024-10-21,3.43,3.49,3.31,3.37,26684874,90087712.77,000720.SZ
2024-10-22,3.35,3.67,3.33,3.63,34858665,123763900.54,000720.SZ
2024-10-23,3.56,3.75,3.54,3.69,25565102,93025286.18,000720.SZ
2024-10-24,3.69,3.86,3.65,3.69,22398110,83777762.6,000720.SZ
2024-10-25,3.72,4.06,3.68,4.06,48092607,190928531.61,000720.SZ
2024-10-28,4.16,4.23,3.99,4.11,50580074,207527172.49,000720.SZ
2024-10-29,4.07,4.07,3.79,3.81,47969379,188114943.44,000720.SZ
2024-10-30,3.75,3.86,3.68,3.85,24493600,92062493.0,000720.SZ
2024-10-31,3.8,3.95,3.8,3.9,24934884,96756964.4,000720.SZ
2024-11-01,3.87,3.93,3.74,3.77,16550100,62965336.0,000720.SZ
2024-11-04,3.71,3.83,3.71,3.79,12231302,46028769.62,000720.SZ
2024-11-05,3.79,3.9,3.75,3.82,15585118,59551269.8,000720.SZ
2024-11-06,3.82,4.04,3.77,3.93,24040504,93401622.32,000720.SZ
2024-11-07,3.88,4.1,3.82,4.04,18768600,75427984.96,000720.SZ
2024-11-08,4.04,4.4,4.04,4.21,29050998,122558586.68,000720.SZ
2024-11-11,4.16,4.27,4.11,4.22,17408401,72969877.2,000720.SZ
2024-11-12,4.25,4.3,4.12,4.14,13066303,54708586.53,000720.SZ
2024-11-13,4.15,4.34,4.15,4.24,15884202,67430509.34,000720.SZ
2024-11-14,4.21,4.29,4.1,4.11,15502802,64668362.34,000720.SZ
2024-11-15,4.08,4.24,4.06,4.06,12000400,49525950.0,000720.SZ
2024-11-18,4.06,4.11,3.78,3.81,19840000,77486834.0,000720.SZ
2024-11-19,3.85,3.94,3.77,3.93,15245800,59171772.34,000720.SZ
2024-11-20,3.95,4.07,3.9,4.0,13077266,52398985.34,000720.SZ
2024-11-21,4.0,4.22,3.99,4.17,16060835,66549225.9,000720.SZ
2024-11-22,4.17,4.23,3.96,3.97,15671935,64029431.6,000720.SZ
2024-11-25,3.97,4.05,3.9,3.98,10519800,41684588.0,000720.SZ
2024-11-26,3.98,4.02,3.88,3.9,10027235,39483849.25,000720.SZ
2024-11-27,3.9,3.9,3.75,3.9,13372900,51096161.0,000720.SZ
2024-11-28,3.9,3.96,3.85,3.87,11198600,43628831.0,000720.SZ
2024-11-29,3.89,3.93,3.82,3.91,9750035,37898643.5,000720.SZ
2024-12-02,3.94,4.05,3.92,4.0,13949178,55773903.23,000720.SZ
2024-12-03,4.0,4.04,3.96,4.0,10241966,41021266.66,000720.SZ
2024-12-04,4.01,4.01,3.81,3.88,13643900,53224274.35,000720.SZ
2024-12-05,3.9,3.98,3.86,3.91,7243900,28361755.0,000720.SZ
2024-12-06,3.91,4.02,3.88,4.0,10973400,43456239.0,000720.SZ
2024-12-09,4.07,4.08,3.87,3.95,12799501,50569548.95,000720.SZ
2024-12-10,4.05,4.09,3.9,3.93,15620800,62203051.0,000720.SZ
2024-12-11,3.92,4.04,3.91,4.01,10269500,40929849.0,000720.SZ
2024-12-12,4.04,4.14,4.01,4.07,10090601,40956119.05,000720.SZ
2024-12-13,4.03,4.05,3.93,3.94,9998800,39746312.0,000720.SZ
2024-12-16,3.97,4.05,3.9,3.91,11518567,45754832.64,000720.SZ
2024-12-17,3.94,3.97,3.54,3.59,28833949,105741136.78,000720.SZ
2024-12-18,3.66,3.67,3.52,3.59,14326100,51764232.0,000720.SZ
2024-12-19,3.59,3.6,3.46,3.53,15073400,53170730.0,000720.SZ
2024-12-20,3.52,3.56,3.4,3.42,21635300,74874831.0,000720.SZ
2024-12-23,3.42,3.44,3.32,3.32,16131137,54249925.69,000720.SZ
2024-12-24,3.33,3.37,3.25,3.36,12674921,41949043.51,000720.SZ
2024-12-25,3.35,3.38,3.17,3.23,16357200,52852526.0,000720.SZ
2024-12-26,3.22,3.28,3.17,3.19,12727200,41000077.0,000720.SZ
2024-12-27,3.2,3.4,3.19,3.31,14934700,49509244.4,000720.SZ
2024-12-30,3.27,3.4,3.24,3.32,13170600,43654031.0,000720.SZ
2024-12-31,3.33,3.37,3.23,3.25,9686642,31902588.74,000720.SZ
2025-01-02,3.21,3.29,3.15,3.17,9360600,30220362.0,000720.SZ
2025-01-03,3.2,3.22,2.97,2.99,13996700,43010052.0,000720.SZ
2025-01-06,2.98,2.98,2.83,2.94,15232405,44456256.85,000720.SZ
2025-01-07,2.95,3.04,2.95,3.03,7902731,23637879.2,000720.SZ
2025-01-08,3.03,3.07,2.96,3.03,12503439,37694986.0,000720.SZ
2025-01-09,3.04,3.08,3.01,3.03,7307000,22240138.0,000720.SZ
2025-01-10,3.05,3.07,2.93,2.93,7871500,23641056.0,000720.SZ
2025-01-13,2.88,2.98,2.85,2.94,7428000,21733062.0,000720.SZ
2025-01-14,2.96,3.01,2.94,3.0,9571902,28503664.98,000720.SZ
2025-01-15,3.04,3.06,2.95,3.04,9369800,28198695.0,000720.SZ
2025-01-16,3.04,3.12,3.01,3.05,8321600,25502121.0,000720.SZ
2025-01-17,3.07,3.07,2.99,3.02,7055200,21279142.0,000720.SZ
2025-01-20,3.05,3.08,2.96,3.05,8697900,26393718.0,000720.SZ
2025-01-21,3.05,3.07,3.0,3.03,8057501,24417329.03,000720.SZ
2025-01-22,3.02,3.04,2.98,2.98,5477700,16428658.0,000720.SZ
2025-01-23,3.05,3.07,2.97,2.98,7422800,22457020.0,000720.SZ
2025-01-24,3.01,3.03,2.96,3.0,7891300,23645668.0,000720.SZ
2025-01-27,3.02,3.24,3.02,3.03,11791567,36800648.4,000720.SZ
2025-02-05,3.06,3.06,2.98,3.01,10143900,30505019.0,000720.SZ
2025-02-06,3.01,3.02,2.95,3.0,10746300,32140768.0,000720.SZ
2025-02-07,3.01,3.09,2.99,3.06,12782507,38967652.21,000720.SZ
2025-02-10,3.09,3.17,3.08,3.16,10377220,32505881.4,000720.SZ
2025-02-11,3.17,3.18,3.06,3.09,8321000,25724723.0,000720.SZ
2025-02-12,3.1,3.15,3.08,3.15,9755339,30323377.46,000720.SZ
2025-02-13,3.16,3.33,3.11,3.17,17969551,57636198.67,000720.SZ
2025-02-14,3.2,3.22,3.1,3.11,13630339,42690944.9,000720.SZ
2025-02-17,3.13,3.21,3.11,3.18,11730200,37054163.0,000720.SZ
2025-02-18,3.18,3.2,3.07,3.09,11155200,34958618.0,000720.SZ
2025-02-19,3.08,3.13,3.07,3.12,8780740,27209420.0,000720.SZ
2025-02-20,3.12,3.13,3.08,3.11,9449200,29325586.0,000720.SZ
2025-02-21,3.11,3.12,3.03,3.08,9814884,30024841.32,000720.SZ
2025-02-24,3.09,3.15,3.06,3.11,13692108,42638432.12,000720.SZ
2025-02-25,3.11,3.12,3.03,3.05,9811906,30129064.3,000720.SZ
2025-02-26,3.06,3.1,3.05,3.07,6782200,20822695.0,000720.SZ
2025-02-27,3.06,3.11,3.01,3.04,8264600,25183653.0,000720.SZ
2025-02-28,3.04,3.09,3.0,3.01,11871128,36076840.12,000720.SZ
2025-03-03,3.02,3.07,2.98,2.99,10351200,31361311.0,000720.SZ
2025-03-04,3.0,3.06,2.96,3.0,12288377,37098722.77,000720.SZ
2025-03-05,3.01,3.02,2.95,2.99,9028424,26808302.78,000720.SZ
2025-03-06,2.99,3.02,2.98,2.99,11030200,33055605.0,000720.SZ
2025-03-07,3.01,3.02,2.91,2.92,14251339,42112745.83,000720.SZ
2025-03-10,2.93,2.99,2.91,2.92,11121600,32815204.0,000720.SZ
2025-03-11,2.91,2.94,2.88,2.94,7420400,21588062.0,000720.SZ
2025-03-12,2.94,2.96,2.91,2.92,6761300,19827859.0,000720.SZ
2025-03-13,2.93,2.96,2.87,2.95,12538403,36495513.73,000720.SZ
2025-03-14,2.94,3.03,2.93,3.03,14654400,43704326.0,000720.SZ
2025-03-17,3.04,3.06,2.98,3.0,11167611,33589032.89,000720.SZ
2025-03-18,3.01,3.05,2.98,3.0,8104696,24306783.93,000720.SZ
2025-03-19,3.02,3.02,2.98,2.99,7974711,23928386.89,000720.SZ
2025-03-20,2.99,3.06,2.98,3.02,12034621,36368407.14,000720.SZ
2025-03-21,3.03,3.1,3.01,3.04,15212900,46476958.0,000720.SZ
2025-03-24,3.04,3.06,2.88,2.93,17065700,50449004.0,000720.SZ
2025-03-25,2.93,3.01,2.9,3.0,12080900,35775734.0,000720.SZ
2025-03-26,2.99,3.09,2.96,3.06,16429001,50133742.05,000720.SZ
2025-03-27,3.06,3.06,2.98,3.0,11318199,33996573.01,000720.SZ
2025-03-28,2.99,3.0,2.93,2.94,8077400,23885141.0,000720.SZ
2025-03-31,2.92,2.95,2.83,2.85,12436501,35734848.91,000720.SZ
2025-04-01,2.86,2.91,2.86,2.88,8712600,25094048.0,000720.SZ
2025-04-02,2.88,2.9,2.85,2.86,6147400,17626874.0,000720.SZ
2025-04-03,2.85,2.91,2.83,2.89,8101200,23347733.0,000720.SZ
2025-04-07,2.8,2.8,2.6,2.6,11955600,31447653.0,000720.SZ
2025-04-08,2.51,2.59,2.4,2.47,21739203,53843021.41,000720.SZ
2025-04-09,2.45,2.56,2.29,2.54,18673201,45306681.39,000720.SZ
2025-04-10,2.57,2.67,2.54,2.63,11932402,31251095.22,000720.SZ
2025-04-11,2.64,2.7,2.61,2.66,7956800,21193845.0,000720.SZ
2025-04-14,2.69,2.75,2.68,2.71,6166400,16789541.0,000720.SZ
2025-04-15,2.7,2.74,2.65,2.68,5430600,14558797.0,000720.SZ
2025-04-16,2.67,2.68,2.58,2.64,6744501,17680485.6,000720.SZ
2025-04-17,2.63,2.71,2.6,2.64,7524120,19934837.0,000720.SZ
2025-04-18,2.64,2.9,2.64,2.9,12733501,36111449.9,000720.SZ
2025-04-21,2.9,2.93,2.81,2.85,35792720,101796472.19,000720.SZ
2025-04-22,2.82,2.86,2.79,2.82,17257310,48686894.1,000720.SZ
2025-04-23,2.83,2.85,2.78,2.83,13856400,38937748.0,000720.SZ
2025-04-24,2.81,2.9,2.8,2.84,18725016,53388876.58,000720.SZ
2025-04-25,2.84,2.98,2.81,2.86,18537066,53564760.4,000720.SZ
2025-04-28,2.91,3.15,2.91,3.15,28157082,85983271.3,000720.SZ
2025-04-29,3.25,3.47,3.16,3.2,78438979,261681620.19,000720.SZ
2025-04-30,3.05,3.22,3.04,3.11,48878440,151928693.81,000720.SZ
2025-05-06,3.09,3.14,3.04,3.14,33985572,105553572.44,000720.SZ
2025-05-07,3.16,3.18,3.11,3.18,31170554,97822402.34,000720.SZ
2025-05-08,3.15,3.19,3.11,3.18,20089006,63623844.02,000720.SZ
2025-05-09,3.18,3.23,3.14,3.17,19139267,60772305.72,000720.SZ
2025-05-12,3.18,3.2,3.11,3.19,20034621,63126448.37,000720.SZ
2025-05-13,3.21,3.21,3.15,3.16,12148100,38552098.0,000720.SZ
2025-05-14,3.15,3.19,3.12,3.16,12979800,40787108.0,000720.SZ
2025-05-15,3.15,3.19,3.11,3.13,11176300,35191344.0,000720.SZ
2025-05-16,3.11,3.16,3.11,3.15,9808868,30839507.53,000720.SZ
2025-05-19,3.17,3.37,3.16,3.36,34797268,115036182.15,000720.SZ
2025-05-20,3.36,3.45,3.33,3.4,25499909,86451790.18,000720.SZ
2025-05-21,3.4,3.7,3.38,3.44,34909700,121972998.0,000720.SZ
2025-05-22,3.41,3.51,3.38,3.42,17159811,59022678.63,000720.SZ
2025-05-23,3.41,3.42,3.29,3.29,17865300,59719418.0,000720.SZ
2025-05-26,3.31,3.44,3.31,3.38,15013700,50783015.0,000720.SZ
2025-05-27,3.39,3.43,3.36,3.4,12150500,41094960.0,000720.SZ
2025-05-28,3.39,3.44,3.37,3.39,10797506,36742677.52,000720.SZ
2025-05-29,3.39,3.45,3.37,3.45,11438500,39166868.87,000720.SZ
2025-05-30,3.45,3.45,3.35,3.37,9471600,31984057.0,000720.SZ
2025-06-03,3.35,3.41,3.32,3.4,11100501,37469045.4,000720.SZ
2025-06-04,3.42,3.45,3.36,3.41,9759101,33185483.42,000720.SZ
2025-06-05,3.44,3.46,3.36,3.39,12478200,42462284.0,000720.SZ
2025-06-06,3.38,3.46,3.37,3.43,11838700,40488452.0,000720.SZ
2025-06-09,3.44,3.5,3.4,3.5,13863300,47922659.0,000720.SZ
2025-06-10,3.5,3.53,3.41,3.46,11702500,40708463.0,000720.SZ
2025-06-11,3.44,3.47,3.43,3.45,8105500,27977700.0,000720.SZ
2025-06-12,3.44,3.46,3.39,3.41,9299200,31802617.0,000720.SZ
2025-06-13,3.42,3.45,3.36,3.38,9742900,33039415.0,000720.SZ
2025-06-16,3.35,3.42,3.35,3.4,8633500,29249871.0,000720.SZ
