date,open,high,low,close,volume,amount,symbol
2024-04-12,3.41,3.45,3.38,3.38,42572022,144914086.1,002031.SZ
2024-04-15,3.35,3.36,3.08,3.23,72504110,234067364.8,002031.SZ
2024-04-16,3.18,3.22,3.0,3.01,75246487,231471044.39,002031.SZ
2024-04-17,3.05,3.18,3.05,3.16,57925750,182144617.75,002031.SZ
2024-04-18,3.17,3.2,3.11,3.14,56430945,178425923.19,002031.SZ
2024-04-19,3.12,3.16,3.08,3.09,46514064,144488667.66,002031.SZ
2024-04-22,3.08,3.11,3.03,3.05,35016800,107262402.0,002031.SZ
2024-04-23,3.06,3.15,3.05,3.09,48531591,149922008.01,002031.SZ
2024-04-24,3.1,3.12,3.06,3.11,38844763,120156200.17,002031.SZ
2024-04-25,3.11,3.12,3.08,3.09,34692188,107528822.92,002031.SZ
2024-04-26,3.08,3.16,3.08,3.16,56310376,176221783.29,002031.SZ
2024-04-29,3.2,3.32,3.19,3.28,83151139,271574242.35,002031.SZ
2024-04-30,3.22,3.25,3.14,3.16,73723367,234660275.74,002031.SZ
2024-05-06,3.21,3.23,3.18,3.19,44020751,140940133.58,002031.SZ
2024-05-07,3.2,3.5,3.18,3.39,153528758,512572941.0,002031.SZ
2024-05-08,3.34,3.37,3.28,3.3,74873800,248230300.0,002031.SZ
2024-05-09,3.28,3.33,3.28,3.31,41033885,135911055.5,002031.SZ
2024-05-10,3.31,3.35,3.27,3.3,41694800,137909585.0,002031.SZ
2024-05-13,3.27,3.27,3.2,3.21,38371595,123682335.95,002031.SZ
2024-05-14,3.25,3.3,3.23,3.24,30513901,99413179.45,002031.SZ
2024-05-15,3.23,3.27,3.21,3.23,26684195,86205770.9,002031.SZ
2024-05-16,3.22,3.35,3.22,3.27,56545316,184990151.4,002031.SZ
2024-05-17,3.25,3.28,3.23,3.26,35032167,113942189.75,002031.SZ
2024-05-20,3.26,3.28,3.25,3.25,30603692,99803304.0,002031.SZ
2024-05-21,3.24,3.25,3.16,3.17,42444500,135431696.0,002031.SZ
2024-05-22,3.16,3.2,3.15,3.17,28123060,89193952.6,002031.SZ
2024-05-23,3.15,3.16,3.09,3.1,38027288,118520469.29,002031.SZ
2024-05-24,3.08,3.12,3.05,3.06,29195800,89865428.0,002031.SZ
2024-05-27,2.75,2.85,2.75,2.75,70331600,193916123.01,002031.SZ
2024-05-28,2.48,2.72,2.48,2.63,161918250,419000872.82,002031.SZ
2024-05-29,2.58,2.63,2.39,2.45,179946647,446420890.4,002031.SZ
2024-05-30,2.5,2.56,2.45,2.47,114147603,285917014.21,002031.SZ
2024-05-31,2.45,2.59,2.42,2.56,103985865,263715434.9,002031.SZ
2024-06-03,2.53,2.54,2.44,2.46,75788680,187754292.0,002031.SZ
2024-06-04,2.47,2.48,2.35,2.38,78598484,187229531.94,002031.SZ
2024-06-05,2.35,2.36,2.27,2.27,80314722,184957441.86,002031.SZ
2024-06-06,2.27,2.31,2.08,2.12,136170153,294493492.0,002031.SZ
2024-06-07,2.18,2.26,2.15,2.19,81645680,179415636.0,002031.SZ
2024-06-11,2.18,2.22,2.13,2.22,58366395,127548679.95,002031.SZ
2024-06-12,2.24,2.44,2.24,2.44,68079780,161997016.96,002031.SZ
2024-06-13,2.42,2.52,2.35,2.45,186224096,450063618.77,002031.SZ
2024-06-14,2.42,2.42,2.33,2.36,107354000,253595442.88,002031.SZ
2024-06-17,2.33,2.37,2.32,2.33,59575274,139592077.48,002031.SZ
2024-06-18,2.35,2.41,2.34,2.39,64579243,153452564.91,002031.SZ
2024-06-19,2.38,2.41,2.34,2.34,51865140,122713602.6,002031.SZ
2024-06-20,2.35,2.36,2.28,2.28,48112505,111052873.53,002031.SZ
2024-06-21,2.2,2.3,2.2,2.25,45142716,101880405.24,002031.SZ
2024-06-24,2.36,2.45,2.29,2.3,100314807,237017770.52,002031.SZ
2024-06-25,2.27,2.39,2.26,2.34,86549633,202378079.89,002031.SZ
2024-06-26,2.31,2.36,2.24,2.36,77357655,177207389.06,002031.SZ
2024-06-27,2.33,2.35,2.27,2.28,49275106,113798512.8,002031.SZ
2024-06-28,2.26,2.31,2.26,2.27,44269000,101172816.0,002031.SZ
2024-07-01,2.29,2.3,2.25,2.29,34129000,77511823.0,002031.SZ
2024-07-02,2.28,2.51,2.27,2.43,128255694,307465975.72,002031.SZ
2024-07-03,2.4,2.41,2.33,2.35,85515745,202827599.1,002031.SZ
2024-07-04,2.37,2.49,2.37,2.39,107552963,259667959.08,002031.SZ
2024-07-05,2.39,2.42,2.32,2.41,68084600,161930225.0,002031.SZ
2024-07-08,2.37,2.38,2.28,2.29,65165904,151211900.2,002031.SZ
2024-07-09,2.3,2.32,2.21,2.31,52629490,119731197.7,002031.SZ
2024-07-10,2.3,2.3,2.26,2.27,35105559,79931476.93,002031.SZ
2024-07-11,2.31,2.38,2.29,2.35,67604810,157642367.3,002031.SZ
2024-07-12,2.34,2.37,2.32,2.36,52703482,123736829.1,002031.SZ
2024-07-15,2.35,2.35,2.29,2.29,37778794,87362449.92,002031.SZ
2024-07-16,2.29,2.31,2.26,2.31,29000190,66372218.2,002031.SZ
2024-07-17,2.3,2.31,2.27,2.27,22746500,51848819.0,002031.SZ
2024-07-18,2.26,2.28,2.22,2.27,29519990,66474987.7,002031.SZ
2024-07-19,2.25,2.29,2.23,2.27,25300400,57366186.0,002031.SZ
2024-07-22,2.26,2.3,2.25,2.29,27360191,62330931.47,002031.SZ
2024-07-23,2.3,2.45,2.29,2.34,119290043,284129655.36,002031.SZ
2024-07-24,2.28,2.39,2.28,2.36,70534122,164383217.9,002031.SZ
2024-07-25,2.34,2.39,2.32,2.36,50528130,119243074.9,002031.SZ
2024-07-26,2.37,2.45,2.36,2.44,101600017,244876443.99,002031.SZ
2024-07-29,2.45,2.47,2.39,2.41,70771792,170685712.72,002031.SZ
2024-07-30,2.38,2.43,2.36,2.39,57455800,137523484.63,002031.SZ
2024-07-31,2.4,2.53,2.39,2.5,115009972,284347563.93,002031.SZ
2024-08-01,2.49,2.51,2.47,2.48,76234916,189501628.49,002031.SZ
2024-08-02,2.46,2.53,2.45,2.45,82327390,204002798.0,002031.SZ
2024-08-05,2.43,2.49,2.37,2.37,77946790,189366880.7,002031.SZ
2024-08-06,2.4,2.43,2.38,2.41,52505853,126263008.48,002031.SZ
2024-08-07,2.42,2.45,2.4,2.4,42721150,103168856.0,002031.SZ
2024-08-08,2.39,2.49,2.35,2.44,82013502,198053138.72,002031.SZ
2024-08-09,2.42,2.44,2.38,2.38,47229800,113574120.0,002031.SZ
2024-08-12,2.36,2.38,2.18,2.22,99804401,226379008.2,002031.SZ
2024-08-13,2.2,2.27,2.19,2.25,41028430,91562400.89,002031.SZ
2024-08-14,2.26,2.29,2.24,2.27,28915800,65381065.0,002031.SZ
2024-08-15,2.25,2.32,2.24,2.31,45774660,104873574.0,002031.SZ
2024-08-16,2.31,2.32,2.28,2.28,34516300,79395948.0,002031.SZ
2024-08-19,2.29,2.3,2.25,2.26,30201600,68582606.0,002031.SZ
2024-08-20,2.26,2.29,2.23,2.28,36217425,81624466.5,002031.SZ
2024-08-21,2.28,2.37,2.27,2.31,54980454,127173696.95,002031.SZ
2024-08-22,2.29,2.38,2.26,2.36,86301248,200752479.67,002031.SZ
2024-08-23,2.32,2.34,2.28,2.28,58360580,134262041.4,002031.SZ
2024-08-26,2.28,2.32,2.27,2.29,28957770,66364909.3,002031.SZ
2024-08-27,2.27,2.28,2.23,2.23,33103570,74500519.5,002031.SZ
2024-08-28,2.23,2.27,2.22,2.25,26931000,60461715.0,002031.SZ
2024-08-29,2.25,2.29,2.23,2.28,36201206,82166042.88,002031.SZ
2024-08-30,2.27,2.35,2.27,2.33,69074595,160897211.8,002031.SZ
2024-09-02,2.32,2.35,2.28,2.28,39246860,90768273.2,002031.SZ
2024-09-03,2.29,2.34,2.28,2.32,37608129,86991350.59,002031.SZ
2024-09-04,2.3,2.32,2.27,2.28,36370900,83255598.0,002031.SZ
2024-09-05,2.27,2.32,2.27,2.3,30953000,71081562.0,002031.SZ
2024-09-06,2.3,2.32,2.28,2.29,26197700,60216765.0,002031.SZ
2024-09-09,2.28,2.3,2.25,2.29,24053600,54805870.0,002031.SZ
2024-09-10,2.3,2.31,2.26,2.31,29411400,67290325.0,002031.SZ
2024-09-11,2.3,2.3,2.27,2.28,24230808,55251616.16,002031.SZ
2024-09-12,2.29,2.5,2.27,2.37,130381380,311563208.8,002031.SZ
2024-09-13,2.34,2.41,2.32,2.35,72568850,170541498.21,002031.SZ
2024-09-18,2.35,2.59,2.33,2.59,293439293,751806654.61,002031.SZ
2024-09-19,2.6,2.67,2.54,2.6,333210626,866400749.53,002031.SZ
2024-09-20,2.55,2.85,2.55,2.69,283565845,761764770.56,002031.SZ
2024-09-23,2.64,2.84,2.56,2.74,243019382,649181545.25,002031.SZ
2024-09-24,2.67,2.75,2.64,2.72,186603820,503180683.9,002031.SZ
2024-09-25,2.73,2.84,2.69,2.7,202655550,557379855.9,002031.SZ
2024-09-26,2.65,2.78,2.62,2.76,189181824,514124653.24,002031.SZ
2024-09-27,2.77,3.0,2.73,2.87,257951390,733725729.6,002031.SZ
2024-09-30,2.97,3.15,2.9,3.13,302889809,920337231.94,002031.SZ
2024-10-08,3.44,3.44,3.12,3.33,332358264,1093155878.83,002031.SZ
2024-10-09,3.31,3.31,3.0,3.0,193124377,600055792.02,002031.SZ
2024-10-10,2.98,3.07,2.9,2.96,111069283,331238943.27,002031.SZ
2024-10-11,2.95,2.95,2.77,2.8,99133279,283247070.65,002031.SZ
2024-10-14,2.8,2.94,2.79,2.92,96808126,277223467.79,002031.SZ
2024-10-15,2.9,2.97,2.86,2.86,89199850,258973033.5,002031.SZ
2024-10-16,2.81,2.88,2.8,2.84,63667044,180496826.5,002031.SZ
2024-10-17,2.83,2.9,2.83,2.86,74222840,212685343.7,002031.SZ
2024-10-18,2.93,3.15,2.93,3.15,206721448,639408562.37,002031.SZ
2024-10-21,3.23,3.33,3.17,3.27,314457872,1023855850.24,002031.SZ
2024-10-22,3.24,3.6,3.2,3.6,261782701,917776306.0,002031.SZ
2024-10-23,3.69,3.88,3.53,3.67,569080022,2108532679.55,002031.SZ
2024-10-24,3.53,3.55,3.37,3.4,289529796,995003025.36,002031.SZ
2024-10-25,3.45,3.53,3.41,3.42,214018333,739741139.19,002031.SZ
2024-10-28,3.38,3.68,3.38,3.65,288130701,1025284290.67,002031.SZ
2024-10-29,3.63,3.63,3.48,3.49,212323674,752634315.34,002031.SZ
2024-10-30,3.49,3.58,3.45,3.53,148339002,524038439.03,002031.SZ
2024-10-31,3.55,3.72,3.55,3.65,244244689,890652304.12,002031.SZ
2024-11-01,3.63,3.64,3.39,3.4,202526362,705332177.31,002031.SZ
2024-11-04,3.42,3.74,3.42,3.74,120676136,444114296.36,002031.SZ
2024-11-05,3.91,4.11,3.79,4.11,564657514,2237654634.48,002031.SZ
2024-11-06,4.15,4.52,4.02,4.21,624237849,2693691541.71,002031.SZ
2024-11-07,4.08,4.38,4.08,4.16,407713498,1710507941.48,002031.SZ
2024-11-08,4.16,4.4,4.13,4.19,350733721,1495131647.45,002031.SZ
2024-11-11,4.14,4.61,4.04,4.61,411766883,1816343697.09,002031.SZ
2024-11-12,4.69,4.74,4.32,4.34,428271721,1920487139.96,002031.SZ
2024-11-13,4.3,4.72,4.24,4.47,404336647,1823315022.35,002031.SZ
2024-11-14,4.39,4.4,4.1,4.11,286127460,1210053402.12,002031.SZ
2024-11-15,4.06,4.26,4.01,4.03,194513577,803609305.19,002031.SZ
2024-11-18,4.03,4.13,3.76,3.82,210548099,826427595.92,002031.SZ
2024-11-19,3.83,4.2,3.76,4.14,319455009,1301249808.46,002031.SZ
2024-11-20,4.11,4.55,4.02,4.55,426053065,1843463343.79,002031.SZ
2024-11-21,4.54,4.65,4.43,4.49,439725019,1994043769.35,002031.SZ
2024-11-22,4.44,4.8,4.37,4.41,405847312,1856430548.12,002031.SZ
2024-11-25,4.35,4.55,4.23,4.43,283010919,1235310290.17,002031.SZ
2024-11-26,4.35,4.38,4.17,4.18,217006171,920892132.96,002031.SZ
2024-11-27,4.15,4.26,4.1,4.26,151463500,634161065.85,002031.SZ
2024-11-28,4.23,4.4,4.19,4.25,170676025,728782746.9,002031.SZ
2024-11-29,4.21,4.68,4.21,4.68,371239427,1678635006.72,002031.SZ
2024-12-02,5.15,5.15,5.15,5.15,34402271,177171695.65,002031.SZ
2024-12-03,5.67,5.67,5.67,5.67,18572214,105304453.38,002031.SZ
2024-12-04,6.24,6.24,6.01,6.24,520364445,3237185927.26,002031.SZ
2024-12-05,6.8,6.86,6.66,6.86,295752669,2012871890.35,002031.SZ
2024-12-06,7.55,7.55,6.87,7.3,1161047013,8497424770.91,002031.SZ
2024-12-09,6.6,7.03,6.57,6.57,722101343,4819778245.94,002031.SZ
2024-12-10,6.52,7.23,6.02,7.23,421419918,2875757156.94,002031.SZ
2024-12-11,7.23,7.95,6.8,7.57,1168980839,8854899004.95,002031.SZ
2024-12-12,7.8,8.33,7.02,8.33,1112183260,8595849957.64,002031.SZ
2024-12-13,8.0,8.5,7.5,7.5,934819674,7381413573.51,002031.SZ
2024-12-16,7.13,7.29,6.75,6.75,578020404,3977548793.67,002031.SZ
2024-12-17,6.51,6.58,6.08,6.08,442238276,2756480922.33,002031.SZ
2024-12-18,6.06,6.5,5.98,6.24,495902090,3059862430.41,002031.SZ
2024-12-19,6.06,6.17,5.85,5.88,400922586,2403026727.69,002031.SZ
2024-12-20,5.89,6.01,5.82,5.85,289733539,1713519069.05,002031.SZ
2024-12-23,5.8,5.91,5.43,5.45,319102577,1787405852.02,002031.SZ
2024-12-24,5.51,5.7,5.45,5.57,247188635,1375302950.7,002031.SZ
2024-12-25,5.54,5.61,5.19,5.28,232234440,1239295904.45,002031.SZ
2024-12-26,5.25,5.47,5.22,5.3,190805740,1018860037.9,002031.SZ
2024-12-27,5.32,5.58,5.32,5.4,279990700,1531202676.15,002031.SZ
2024-12-30,5.41,5.44,5.17,5.2,188425200,987917368.46,002031.SZ
2024-12-31,5.21,5.25,4.94,4.97,171617189,869188879.44,002031.SZ
2025-01-02,4.97,5.26,4.88,5.04,240230886,1224313963.45,002031.SZ
2025-01-03,5.03,5.08,4.69,4.71,190864203,921328950.07,002031.SZ
2025-01-06,4.67,4.7,4.5,4.58,167479050,768645765.0,002031.SZ
2025-01-07,4.59,4.87,4.57,4.86,241527853,1147535842.4,002031.SZ
2025-01-08,4.92,5.35,4.8,5.35,371719913,1865031810.81,002031.SZ
2025-01-09,5.5,5.87,5.49,5.55,619592189,3492944475.54,002031.SZ
2025-01-10,5.51,6.08,5.51,5.77,552712809,3206667611.81,002031.SZ
2025-01-13,5.49,6.0,5.42,5.52,416068955,2363681941.74,002031.SZ
2025-01-14,5.58,6.07,5.55,6.07,231582680,1358341689.8,002031.SZ
2025-01-15,6.35,6.68,6.26,6.68,687702298,4457198395.7,002031.SZ
2025-01-16,6.68,7.13,6.48,6.58,747120665,5061304893.85,002031.SZ
2025-01-17,6.46,7.24,6.45,7.24,862775362,6111764191.19,002031.SZ
2025-01-20,7.04,7.21,6.87,7.04,650886143,4576661157.7,002031.SZ
2025-01-21,6.99,6.99,6.4,6.82,606704585,4083687970.17,002031.SZ
2025-01-22,6.75,7.02,6.63,6.64,435634368,2970221731.61,002031.SZ
2025-01-23,6.8,6.95,6.58,6.65,357806927,2414677598.96,002031.SZ
2025-01-24,6.55,6.96,6.43,6.82,409305626,2765373019.46,002031.SZ
2025-01-27,6.52,6.58,6.14,6.14,341467430,2129914191.14,002031.SZ
2025-02-05,6.15,6.75,6.15,6.75,366183408,2414509843.0,002031.SZ
2025-02-06,6.78,7.35,6.74,7.12,630820347,4465495524.29,002031.SZ
2025-02-07,7.16,7.82,7.0,7.79,665570985,4943882076.32,002031.SZ
2025-02-10,7.49,7.77,7.4,7.56,555624287,4191751738.99,002031.SZ
2025-02-11,7.55,8.32,7.51,8.32,438888073,3547115764.6,002031.SZ
2025-02-12,8.8,9.15,8.35,8.77,797950206,6956659559.96,002031.SZ
2025-02-13,8.54,9.6,8.54,9.38,732431076,6801128654.67,002031.SZ
2025-02-14,8.44,8.7,8.44,8.44,199935400,1693981598.82,002031.SZ
2025-02-17,7.6,8.86,7.6,8.51,645481351,5369749153.97,002031.SZ
2025-02-18,8.3,8.47,7.94,8.08,414503511,3383451898.15,002031.SZ
2025-02-19,8.01,8.89,8.01,8.89,627934341,5508425171.29,002031.SZ
2025-02-20,9.23,9.59,8.9,9.16,885140114,8156173220.22,002031.SZ
2025-02-21,9.19,9.54,9.0,9.23,628984832,5805455737.01,002031.SZ
2025-02-24,9.14,9.88,8.98,9.51,600828168,5674362518.73,002031.SZ
2025-02-25,9.4,10.46,9.22,10.46,609657008,6104246787.37,002031.SZ
2025-02-26,10.6,11.46,10.27,10.5,821067959,8836321927.3,002031.SZ
2025-02-27,10.3,11.3,9.91,10.8,679810436,7046900698.17,002031.SZ
2025-02-28,10.61,10.61,9.74,9.97,411840467,4202969764.42,002031.SZ
2025-03-03,9.96,10.43,9.5,9.9,346235691,3490583404.21,002031.SZ
2025-03-04,9.6,10.79,9.5,10.6,558006183,5793309892.45,002031.SZ
2025-03-05,10.5,11.2,10.4,10.77,551858684,5926223503.93,002031.SZ
2025-03-06,10.77,11.35,10.58,10.99,518111154,5674673911.64,002031.SZ
2025-03-07,10.83,11.16,10.51,10.85,448308808,4872263036.33,002031.SZ
2025-03-10,10.82,10.96,10.56,10.6,265598560,2840865172.39,002031.SZ
2025-03-11,10.38,10.76,10.25,10.45,285059628,2987862334.01,002031.SZ
2025-03-12,10.59,10.65,10.26,10.3,276887851,2874977063.26,002031.SZ
2025-03-13,10.2,10.2,9.52,9.59,331239679,3232082449.94,002031.SZ
2025-03-14,9.46,10.09,9.46,9.9,300737002,2954933560.29,002031.SZ
2025-03-17,9.78,10.39,9.73,10.38,350340329,3529071636.57,002031.SZ
2025-03-18,10.38,10.88,10.21,10.57,378477331,4005085376.89,002031.SZ
2025-03-19,10.5,10.65,10.2,10.21,255725407,2654812379.73,002031.SZ
2025-03-20,10.15,10.4,10.06,10.07,219689900,2247829111.57,002031.SZ
2025-03-21,9.9,9.97,9.5,9.68,228199659,2213971436.25,002031.SZ
2025-03-24,9.64,9.65,8.92,9.47,245933319,2265794388.21,002031.SZ
2025-03-25,9.38,9.45,8.82,8.88,184800563,1681184982.63,002031.SZ
2025-03-26,8.82,9.46,8.81,9.3,247579671,2303589788.64,002031.SZ
2025-03-27,9.16,9.26,8.91,8.92,178050132,1609237604.45,002031.SZ
2025-03-28,8.88,9.08,8.77,8.84,114783109,1021243115.92,002031.SZ
2025-03-31,8.75,8.77,8.28,8.69,181209374,1535537504.55,002031.SZ
2025-04-01,8.79,8.84,8.48,8.48,127455935,1097135446.31,002031.SZ
2025-04-02,8.44,8.82,8.4,8.72,190499350,1651766902.06,002031.SZ
2025-04-03,8.59,9.03,8.55,8.77,191013886,1681746963.3,002031.SZ
2025-04-07,7.89,8.27,7.89,7.89,69184800,549804924.0,002031.SZ
2025-04-08,7.12,8.19,7.12,7.73,241177827,1842815748.67,002031.SZ
2025-04-09,7.5,8.48,6.97,8.21,300772862,2326296726.34,002031.SZ
2025-04-10,8.34,8.6,8.21,8.23,264530319,2218215666.15,002031.SZ
2025-04-11,8.05,8.4,8.0,8.21,178548450,1471701010.5,002031.SZ
2025-04-14,8.35,8.65,8.34,8.43,202227750,1715698061.5,002031.SZ
2025-04-15,8.44,8.48,8.13,8.28,142221600,1175815051.0,002031.SZ
2025-04-16,8.24,9.08,8.2,9.02,420368208,3715921147.08,002031.SZ
2025-04-17,8.86,8.89,8.61,8.71,273447649,2388281882.01,002031.SZ
2025-04-18,8.66,8.83,8.42,8.57,165199925,1425453086.9,002031.SZ
2025-04-21,8.42,8.87,8.42,8.73,164395042,1428423233.3,002031.SZ
2025-04-22,8.66,8.69,8.45,8.47,147728550,1256878639.5,002031.SZ
2025-04-23,8.56,9.16,8.51,8.9,323986880,2879400506.85,002031.SZ
2025-04-24,8.9,9.23,8.75,8.76,246810272,2204147327.56,002031.SZ
2025-04-25,8.66,8.81,8.36,8.63,201585561,1725541777.54,002031.SZ
2025-04-28,8.57,8.69,8.36,8.38,128432819,1083338677.17,002031.SZ
2025-04-29,8.34,8.51,8.15,8.41,117890889,988417907.88,002031.SZ
2025-04-30,8.36,8.76,8.36,8.62,177264780,1522439417.34,002031.SZ
2025-05-06,8.76,9.09,8.64,9.03,228342164,2028950761.93,002031.SZ
2025-05-07,9.16,9.5,8.85,9.4,338036511,3080637849.82,002031.SZ
2025-05-08,9.24,9.4,9.15,9.16,242258010,2239964169.5,002031.SZ
2025-05-09,9.1,9.89,9.06,9.41,370649797,3545459498.39,002031.SZ
2025-05-12,9.32,9.58,9.24,9.5,272748094,2568330812.84,002031.SZ
2025-05-13,9.64,9.64,9.23,9.27,192853343,1805639402.73,002031.SZ
2025-05-14,9.27,9.35,9.16,9.22,123131860,1137091468.2,002031.SZ
2025-05-15,9.2,9.2,8.9,8.9,128767969,1156435968.11,002031.SZ
2025-05-16,8.81,9.09,8.79,8.98,107065740,964915009.0,002031.SZ
2025-05-19,8.9,9.05,8.69,9.0,116557960,1032918102.6,002031.SZ
2025-05-20,8.97,9.06,8.85,8.95,89908240,806841911.8,002031.SZ
2025-05-21,8.9,8.94,8.77,8.78,84648596,746509743.81,002031.SZ
2025-05-22,8.75,8.87,8.63,8.63,80739897,705915373.73,002031.SZ
2025-05-23,8.61,8.69,8.43,8.44,93679070,802194331.4,002031.SZ
2025-05-26,8.39,8.59,8.33,8.58,83309095,705561660.15,002031.SZ
2025-05-27,8.6,8.6,8.41,8.44,61830655,523156825.75,002031.SZ
2025-05-28,8.45,8.52,8.33,8.35,62648410,525560408.95,002031.SZ
2025-05-29,8.35,8.55,8.35,8.46,85875133,727204700.51,002031.SZ
2025-05-30,8.41,8.42,8.17,8.21,85180800,701982747.0,002031.SZ
2025-06-03,8.14,8.38,8.04,8.28,78315810,645869878.8,002031.SZ
2025-06-04,8.23,8.33,8.22,8.27,60142190,497788599.8,002031.SZ
2025-06-05,8.3,8.75,8.18,8.63,172974848,1470457619.43,002031.SZ
2025-06-06,8.5,8.54,8.39,8.41,95783625,808933653.75,002031.SZ
2025-06-09,8.45,8.52,8.38,8.44,67268877,568958743.4,002031.SZ
2025-06-10,8.44,8.55,8.17,8.45,111215799,928584033.67,002031.SZ
