evidence_id,evidence_family,evidence_level,evidence_status,source_relative_id,symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,opening_range_window_minutes,upstream_first_break_direction,upstream_first_break_mode,first_break_direction,first_break_mode,direction_mode_match_to_relation,break_bar_time_utc,break_bar_open,break_bar_high,break_bar_low,break_bar_close,or_break_edge_value,ib_same_side_edge_value,break_trigger_price,break_trigger_source,same_side_gap_to_ib_before_break,ib_same_side_cross_confirmed,ib_same_side_cross_direction,ib_same_side_cross_distance,requires_break_price_for_ib_confirmation_before,requires_break_price_for_ib_confirmation_after,evidence_scope,width_error_day
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-13|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-01-13|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-13,60,30,down,wick,down,wick,1,2022-01-13T08:30:00Z,1.37067,1.37073,1.37045,1.37055,1.37047,1.37045,1.37045,low,0.00002,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-13|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-13|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-13,60,30,up,close,up,close,1,2022-01-13T15:45:00Z,1.37299,1.37379,1.37297,1.37378,1.37345,1.37345,1.37378,close,0.00000,1,up,0.00033,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-14|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-01-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-14,60,30,down,close,down,close,1,2022-01-14T08:45:00Z,1.37328,1.3733,1.37273,1.37283,1.37307,1.37273,1.37283,close,0.00034,0,down,-0.00010,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-14|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-14|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-14,60,30,down,wick,down,wick,1,2022-01-14T15:00:00Z,1.37089,1.37106,1.37038,1.37063,1.37050,1.37038,1.37038,low,0.00012,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-17|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-01-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-17,60,30,down,close,down,close,1,2022-01-17T08:45:00Z,1.3674,1.3674,1.3669,1.36711,1.36720,1.36690,1.36711,close,0.00030,0,down,-0.00021,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-17|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-17|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-17,60,30,down,wick,down,wick,1,2022-01-17T15:15:00Z,1.36438,1.36472,1.36366,1.36472,1.36398,1.36366,1.36366,low,0.00032,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-18|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-01-18|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-18,60,30,up,wick,up,wick,1,2022-01-18T08:30:00Z,1.36364,1.3641,1.36357,1.36368,1.36378,1.36430,1.3641,high,0.00052,0,up,-0.00020,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-18|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-18,60,30,down,close,down,close,1,2022-01-18T15:00:00Z,1.35896,1.359,1.35807,1.35841,1.35896,1.35795,1.35841,close,0.00101,0,down,-0.00046,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-19|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-01-19|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-19,60,30,down,close,down,close,1,2022-01-19T08:45:00Z,1.36077,1.36083,1.36007,1.36023,1.36046,1.36007,1.36023,close,0.00039,0,down,-0.00016,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-19|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-19|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-19,60,30,up,close,up,close,1,2022-01-19T15:00:00Z,1.36239,1.36432,1.36235,1.36409,1.36302,1.36432,1.36409,close,0.00130,0,up,-0.00023,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-20|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-01-20|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-20,60,30,up,close,up,close,1,2022-01-20T08:30:00Z,1.36268,1.36286,1.36255,1.36285,1.36284,1.36298,1.36285,close,0.00014,0,up,-0.00013,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-20|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-20|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-20,60,30,up,close,up,close,1,2022-01-20T15:00:00Z,1.36116,1.36156,1.36111,1.36155,1.36149,1.36196,1.36155,close,0.00047,0,up,-0.00041,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-21|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,no_break_in_upstream_relation,IBORFB|IBOR|GBPUSD|M15|london|2022-01-21|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-21,60,30,none,ambiguous,none,none,1,,,,,,,,,,,0,none,,0,0,no_break_relation_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-21|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-21|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-21,60,30,up,wick,up,wick,1,2022-01-21T15:30:00Z,1.35703,1.35746,1.35663,1.35712,1.35731,1.35731,1.35746,high,0.00000,1,up,0.00015,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-24|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-01-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-24,60,30,down,wick,down,wick,1,2022-01-24T08:30:00Z,1.35386,1.35418,1.35376,1.3541,1.35386,1.35376,1.35376,low,0.00010,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-24|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-24|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-24,60,30,down,close,down,close,1,2022-01-24T15:30:00Z,1.34829,1.34829,1.34728,1.34738,1.34770,1.34770,1.34738,close,0.00000,1,down,0.00032,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-25|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-01-25|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-25,60,30,up,wick,up,wick,1,2022-01-25T08:30:00Z,1.34738,1.34789,1.34726,1.34773,1.34779,1.34864,1.34789,high,0.00085,0,up,-0.00075,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-25|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-25|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-25,60,30,up,close,up,close,1,2022-01-25T15:00:00Z,1.3454,1.34599,1.34531,1.34597,1.34563,1.34701,1.34597,close,0.00138,0,up,-0.00104,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-26|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-01-26|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-26,60,30,down,wick,down,wick,1,2022-01-26T08:30:00Z,1.3512,1.35124,1.35067,1.35076,1.35068,1.35023,1.35067,low,0.00045,0,down,-0.00044,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-26|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-26|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-26,60,30,up,wick,up,wick,1,2022-01-26T15:00:00Z,1.35148,1.35198,1.35111,1.35114,1.35185,1.35198,1.35198,high,0.00013,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-27|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-01-27|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-27,60,30,down,wick,down,wick,1,2022-01-27T08:45:00Z,1.34257,1.34284,1.34214,1.34271,1.34245,1.34214,1.34214,low,0.00031,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-27|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-27,60,30,down,close,down,close,1,2022-01-27T15:00:00Z,1.339,1.3394,1.33844,1.33849,1.33893,1.33684,1.33849,close,0.00209,0,down,-0.00165,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-28|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-01-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-28,60,30,down,close,down,close,1,2022-01-28T08:45:00Z,1.341,1.34101,1.34022,1.34034,1.34082,1.34022,1.34034,close,0.00060,0,down,-0.00012,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-28|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-28,60,30,up,close,up,close,1,2022-01-28T15:00:00Z,1.33761,1.33891,1.33754,1.33891,1.33846,1.33908,1.33891,close,0.00062,0,up,-0.00017,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-01-31|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-01-31|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-01-31,60,30,up,close,up,close,1,2022-01-31T08:30:00Z,1.34221,1.3425,1.34208,1.34241,1.34234,1.34259,1.34241,close,0.00025,0,up,-0.00018,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-31|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-01-31|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-01-31,60,30,up,wick,up,wick,1,2022-01-31T15:00:00Z,1.3419,1.34237,1.34133,1.34157,1.34209,1.34237,1.34237,high,0.00028,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-01|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-01,60,30,down,close,down,close,1,2022-02-01T08:30:00Z,1.34492,1.34498,1.34462,1.34464,1.34474,1.34419,1.34464,close,0.00055,0,down,-0.00045,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-01|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-01|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-01,60,30,down,wick,down,wick,1,2022-02-01T15:00:00Z,1.34803,1.34872,1.34756,1.34848,1.34757,1.34756,1.34756,low,0.00001,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-02|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-02|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-02,60,30,up,wick,up,wick,1,2022-02-02T08:45:00Z,1.35204,1.35245,1.35201,1.35235,1.35236,1.35245,1.35245,high,0.00009,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-02|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-02|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-02,60,30,up,wick,up,wick,1,2022-02-02T15:00:00Z,1.35793,1.35838,1.35761,1.35781,1.35798,1.35869,1.35838,high,0.00071,0,up,-0.00031,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-03|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-03|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-03,60,30,up,wick,up,wick,1,2022-02-03T08:30:00Z,1.35538,1.35568,1.3552,1.3552,1.35539,1.35568,1.35568,high,0.00029,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-03|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-03,60,30,down,close,down,close,1,2022-02-03T15:00:00Z,1.3577,1.35816,1.35578,1.35627,1.35758,1.35578,1.35627,close,0.00180,0,down,-0.00049,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-04|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-04|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-04,60,30,down,close,down,close,1,2022-02-04T09:45:00Z,1.35851,1.35867,1.3579,1.35813,1.35820,1.35820,1.35813,close,0.00000,1,down,0.00007,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-04|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-04,60,30,down,close,down,close,1,2022-02-04T15:00:00Z,1.3558,1.35595,1.35482,1.35522,1.35568,1.35396,1.35522,close,0.00172,0,down,-0.00126,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-07|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-07|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-07,60,30,up,wick,up,wick,1,2022-02-07T08:30:00Z,1.35218,1.35241,1.35194,1.35199,1.35235,1.35256,1.35241,high,0.00021,0,up,-0.00015,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-07|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-07|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-07,60,30,down,wick,down,wick,1,2022-02-07T15:30:00Z,1.35121,1.35133,1.35053,1.35121,1.35101,1.35101,1.35053,low,0.00000,1,down,0.00048,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-08|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-08|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-08,60,30,up,close,up,close,1,2022-02-08T08:30:00Z,1.3523,1.35283,1.3523,1.3528,1.35241,1.35300,1.3528,close,0.00059,0,up,-0.00020,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-08|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-08,60,30,down,close,down,close,1,2022-02-08T15:00:00Z,1.35248,1.35272,1.3518,1.35211,1.35247,1.35151,1.35211,close,0.00096,0,down,-0.00060,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-09|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-09|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-09,60,30,down,close,down,close,1,2022-02-09T08:45:00Z,1.35556,1.35557,1.35514,1.35517,1.35523,1.35514,1.35517,close,0.00009,0,down,-0.00003,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-09|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-09,60,30,down,close,down,close,1,2022-02-09T15:00:00Z,1.35758,1.35786,1.35633,1.35695,1.35702,1.35633,1.35695,close,0.00069,0,down,-0.00062,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-10|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-10,60,30,up,close,up,close,1,2022-02-10T08:30:00Z,1.3529,1.35345,1.3529,1.3534,1.35338,1.35361,1.3534,close,0.00023,0,up,-0.00021,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-10|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-10,60,30,up,close,up,close,1,2022-02-10T15:00:00Z,1.35761,1.358,1.35727,1.35778,1.35776,1.35800,1.35778,close,0.00024,0,up,-0.00022,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-11|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-11,60,30,down,close,down,close,1,2022-02-11T08:30:00Z,1.35259,1.35272,1.35135,1.35198,1.35234,1.35135,1.35198,close,0.00099,0,down,-0.00063,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-11|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-11,60,30,up,close,up,close,1,2022-02-11T15:00:00Z,1.35799,1.35984,1.3579,1.35969,1.35879,1.35984,1.35969,close,0.00105,0,up,-0.00015,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-14|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-14,60,30,down,close,down,close,1,2022-02-14T08:30:00Z,1.35424,1.35425,1.35377,1.35379,1.35381,1.35369,1.35379,close,0.00012,0,down,-0.00010,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-14|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,no_break_in_upstream_relation,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-14|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-14,60,30,none,none,none,none,1,,,,,,,,,,,0,none,,0,0,no_break_relation_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-15|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,no_break_in_upstream_relation,IBORFB|IBOR|GBPUSD|M15|london|2022-02-15|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-15,60,30,none,ambiguous,none,none,1,,,,,,,,,,,0,none,,0,0,no_break_relation_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-15|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,no_break_in_upstream_relation,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-15,60,30,none,ambiguous,none,none,1,,,,,,,,,,,0,none,,0,0,no_break_relation_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-16|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-16|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-16,60,30,up,close,up,close,1,2022-02-16T08:30:00Z,1.35521,1.35562,1.35518,1.35533,1.35528,1.35562,1.35533,close,0.00034,0,up,-0.00029,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-16|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-16,60,30,down,wick,down,wick,1,2022-02-16T15:30:00Z,1.35458,1.35554,1.35392,1.35533,1.35429,1.35429,1.35392,low,0.00000,1,down,0.00037,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-17|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-17,60,30,up,wick,up,wick,1,2022-02-17T08:30:00Z,1.3594,1.35966,1.3575,1.35776,1.35942,1.35966,1.35966,high,0.00024,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-17|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-17|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-17,60,30,up,wick,up,wick,1,2022-02-17T15:00:00Z,1.36247,1.3628,1.36144,1.36168,1.36275,1.36280,1.3628,high,0.00005,0,up,0.00000,1,0,first_break_bar_level,0
