candidate_id,candidate_family,candidate_level,candidate_status,source_candidate_id,symbol,timeframe,session_id,session_timezone,session_local_date,first_break_direction,first_break_mode,break_bar_time_utc,break_trigger_price,or_break_edge_value,ib_same_side_edge_value,same_side_gap_to_ib_before_break,bars_after_break_count,return_inside_or_observed_same_day,first_return_inside_or_bar_time_utc,max_extension_price_same_day,max_extension_distance_over_or,session_close_price,session_close_beyond_or,observation_scope
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-17|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-17,up,close,2021-09-17T07:30:00Z,1.38025,1.38022,1.38065,0.00043,61,1,2021-09-17T07:45:00Z,1.3812,0.00098,1.37356,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-20|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-20|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-20,down,close,2021-09-20T07:30:00Z,1.3704,1.37054,1.37027,0.00027,61,1,2021-09-20T08:00:00Z,1.36401,0.00653,1.36639,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-21|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-21|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-21,down,wick,2021-09-21T07:30:00Z,1.36682,1.36692,1.36682,0.00010,61,1,2021-09-21T07:45:00Z,1.36404,0.00288,1.3663,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-21|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-21|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-21,down,close,2021-09-21T14:00:00Z,1.36759,1.36760,1.36737,0.00023,55,1,2021-09-21T14:15:00Z,1.36404,0.00356,1.36559,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-22|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-22,up,close,2021-09-22T07:45:00Z,1.36514,1.36495,1.36533,0.00038,60,1,2021-09-22T09:00:00Z,1.36889,0.00394,1.36178,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-22|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-22|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-22,down,close,2021-09-22T14:00:00Z,1.36348,1.36374,1.36336,0.00038,55,1,2021-09-22T14:15:00Z,1.36088,0.00286,1.36168,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-23|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-23|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-23,down,close,2021-09-23T07:30:00Z,1.36363,1.36375,1.36363,0.00012,61,1,2021-09-23T07:45:00Z,1.36331,0.00044,1.37235,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-24|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-24,down,wick,2021-09-24T07:30:00Z,1.37221,1.37223,1.37202,0.00021,61,1,2021-09-24T07:45:00Z,1.36573,0.00650,1.36697,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-24|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-24|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-24,down,close,2021-09-24T14:00:00Z,1.36809,1.36936,1.36789,0.00147,39,1,2021-09-24T17:00:00Z,1.36573,0.00363,1.36657,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-27|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-27,up,close,2021-09-27T14:00:00Z,1.37096,1.37058,1.37130,0.00072,55,1,2021-09-27T14:15:00Z,1.37281,0.00223,1.36947,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-28|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-28,up,close,2021-09-28T07:30:00Z,1.37103,1.37070,1.37137,0.00067,61,1,2021-09-28T09:00:00Z,1.37167,0.00097,1.35392,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-28|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-28,down,wick,2021-09-28T14:00:00Z,1.35932,1.35945,1.35932,0.00013,55,1,2021-09-28T14:15:00Z,1.35201,0.00744,1.35344,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-29|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-29|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-29,up,wick,2021-09-29T07:30:00Z,1.35483,1.35473,1.35486,0.00013,61,1,2021-09-29T07:45:00Z,1.35539,0.00066,1.34159,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-30|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-30|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-30,down,close,2021-09-30T07:30:00Z,1.34466,1.34502,1.34463,0.00039,61,1,2021-09-30T08:15:00Z,1.34149,0.00353,1.34719,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-01|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-01,down,wick,2021-10-01T07:30:00Z,1.34503,1.34536,1.34503,0.00033,61,1,2021-10-01T07:45:00Z,1.3433,0.00206,1.35509,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-04|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-04|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-04,up,close,2021-10-04T07:30:00Z,1.35429,1.35428,1.35480,0.00052,61,1,2021-10-04T07:45:00Z,1.36394,0.00966,1.36126,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-05|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-05|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-05,down,close,2021-10-05T07:30:00Z,1.35876,1.35897,1.35857,0.00040,61,1,2021-10-05T07:45:00Z,1.35842,0.00055,1.36232,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-05|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-05|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-05,up,close,2021-10-05T14:00:00Z,1.36312,1.36283,1.36420,0.00137,55,1,2021-10-05T14:15:00Z,1.36472,0.00189,1.36238,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-06|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-06|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-06,down,close,2021-10-06T07:30:00Z,1.36003,1.36026,1.35987,0.00039,61,1,2021-10-06T07:45:00Z,1.35431,0.00595,1.35882,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-06|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-06|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-06,up,close,2021-10-06T14:00:00Z,1.35733,1.35732,1.35778,0.00046,55,1,2021-10-06T14:15:00Z,1.35969,0.00237,1.35927,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-07|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-07|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-07,up,wick,2021-10-07T07:30:00Z,1.35872,1.35866,1.35872,0.00006,61,1,2021-10-07T07:45:00Z,1.3637,0.00504,1.3616,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-07|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-07|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-07,up,close,2021-10-07T14:00:00Z,1.36148,1.35944,1.36166,0.00222,55,1,2021-10-07T15:30:00Z,1.3637,0.00426,1.36177,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-08|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-08|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-08,down,wick,2021-10-08T07:30:00Z,1.36068,1.36082,1.36013,0.00069,61,1,2021-10-08T12:00:00Z,1.35828,0.00254,1.36189,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-08|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-08,down,wick,2021-10-08T14:00:00Z,1.36235,1.36256,1.36235,0.00021,39,1,2021-10-08T14:15:00Z,1.3609,0.00166,1.36161,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-11|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-11,up,wick,2021-10-11T07:30:00Z,1.36363,1.36362,1.36404,0.00042,61,1,2021-10-11T07:45:00Z,1.36733,0.00371,1.35856,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-11|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-11,up,wick,2021-10-11T14:00:00Z,1.36344,1.36324,1.36344,0.00020,55,1,2021-10-11T14:15:00Z,1.36505,0.00181,1.35841,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-12|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-12,down,wick,2021-10-12T07:30:00Z,1.35945,1.35951,1.35945,0.00006,61,1,2021-10-12T07:45:00Z,1.35677,0.00274,1.35924,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-12|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-12,up,wick,2021-10-12T14:00:00Z,1.362,1.36192,1.36202,0.00010,55,1,2021-10-12T14:15:00Z,1.36367,0.00175,1.35955,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-13|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-13|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-13,up,close,2021-10-13T07:45:00Z,1.36175,1.36167,1.36175,0.00008,60,1,2021-10-13T08:00:00Z,1.36642,0.00475,1.36606,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-13|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-13|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-13,down,close,2021-10-13T14:15:00Z,1.36163,1.36213,1.36163,0.00050,54,1,2021-10-13T14:30:00Z,1.35867,0.00346,1.36664,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-14|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-14,down,close,2021-10-14T07:30:00Z,1.36631,1.36654,1.36630,0.00024,61,1,2021-10-14T07:45:00Z,1.36603,0.00051,1.36707,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-15|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-15|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-15,up,wick,2021-10-15T07:30:00Z,1.36885,1.36875,1.36885,0.00010,61,1,2021-10-15T07:45:00Z,1.37726,0.00851,1.37424,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-15|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-15,up,close,2021-10-15T14:00:00Z,1.37527,1.37449,1.37576,0.00127,39,1,2021-10-15T15:15:00Z,1.37726,0.00277,1.37438,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-18|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-18|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-18,up,wick,2021-10-18T07:30:00Z,1.37339,1.37334,1.37339,0.00005,61,1,2021-10-18T07:45:00Z,1.37469,0.00135,1.3731,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-18|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-18,down,close,2021-10-18T14:00:00Z,1.37246,1.37252,1.37223,0.00029,55,1,2021-10-18T14:15:00Z,1.37086,0.00166,1.37506,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-19|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-19|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-19,up,wick,2021-10-19T07:30:00Z,1.37739,1.37737,1.37740,0.00003,61,1,2021-10-19T07:45:00Z,1.38329,0.00592,1.37913,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-19|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-19|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-19,down,wick,2021-10-19T14:00:00Z,1.38176,1.38196,1.38176,0.00020,55,1,2021-10-19T14:15:00Z,1.37854,0.00342,1.37983,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-20|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-20|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-20,up,wick,2021-10-20T07:30:00Z,1.38124,1.38105,1.38124,0.00019,61,1,2021-10-20T07:45:00Z,1.38336,0.00231,1.38252,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-21|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-21|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-21,down,wick,2021-10-21T07:30:00Z,1.38144,1.38159,1.38128,0.00031,61,1,2021-10-21T07:45:00Z,1.37754,0.00405,1.37865,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-21|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-21|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-21,up,close,2021-10-21T14:00:00Z,1.38099,1.38044,1.38147,0.00103,55,1,2021-10-21T15:00:00Z,1.38239,0.00195,1.37899,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-22|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-22,down,wick,2021-10-22T07:30:00Z,1.37928,1.37942,1.37928,0.00014,61,1,2021-10-22T07:45:00Z,1.37353,0.00589,1.37611,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-25|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-25|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-25,down,wick,2021-10-25T07:30:00Z,1.37796,1.37799,1.37796,0.00003,61,1,2021-10-25T07:45:00Z,1.37415,0.00384,1.37657,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-25|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-25|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-25,up,wick,2021-10-25T14:15:00Z,1.37748,1.37733,1.37748,0.00015,54,1,2021-10-25T14:30:00Z,1.37791,0.00058,1.37587,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-26|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-26|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-26,down,wick,2021-10-26T07:30:00Z,1.37573,1.37586,1.37573,0.00013,61,1,2021-10-26T07:45:00Z,1.37563,0.00023,1.3763,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-26|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-26|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-26,up,wick,2021-10-26T14:15:00Z,1.38287,1.38283,1.38287,0.00004,54,1,2021-10-26T14:30:00Z,1.38287,0.00004,1.3767,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-27|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-27|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-27,up,close,2021-10-27T07:30:00Z,1.37738,1.37729,1.37739,0.00010,61,1,2021-10-27T07:45:00Z,1.37802,0.00073,1.37359,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-27|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-27,down,wick,2021-10-27T14:00:00Z,1.37097,1.37118,1.37097,0.00021,55,1,2021-10-27T14:15:00Z,1.37086,0.00032,1.37276,0,same_local_date_after_or_break_only
