trade_date,symbol,candidate_model_family,benchmark_id,asset_universe_id,asset_return_1d,benchmark_return_1d,active_return_1d
20260403,000002.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.025510204081632626,-0.0085119999999999,-0.016998204081632724
20260403,000651.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.010039630118890419,-0.0085119999999999,-0.0015276301188905193
20260403,000725.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.005063291139240533,-0.0085119999999999,0.0034487088607593665
20260403,002230.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0034873583260680574,-0.0085119999999999,0.0050246416739318425
20260403,002594.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.025971470732907065,-0.0085119999999999,-0.017459470732907163
20260403,300750.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.03666774684049168,-0.0085119999999999,-0.028155746840491776
20260403,600019.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.006211180124223614,-0.0085119999999999,0.0023008198757762856
20260403,600030.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.00621632822213003,-0.0085119999999999,0.00229567177786987
20260403,600050.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.006772009029345494,-0.0085119999999999,0.015284009029345394
20260403,600276.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.01725640578699661,-0.0085119999999999,-0.00874440578699671
20260403,600309.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0039898440333695495,-0.0085119999999999,0.00452215596663035
20260403,600519.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,8.219853686597389e-05,-0.0085119999999999,0.008594198536865874
20260403,600760.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0008281573498964967,-0.0085119999999999,0.007683842650103403
20260403,600900.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.01147723065531292,-0.0085119999999999,-0.00296523065531302
20260403,601012.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.040322580645161255,-0.0085119999999999,-0.03181058064516135
20260403,601225.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.015145631067961185,-0.0085119999999999,-0.006633631067961285
20260403,601318.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.00017464198393291053,-0.0085119999999999,0.00833735801606699
20260403,601899.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0063405797101449,-0.0085119999999999,0.0021714202898549997
20260403,688981.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.015236051502145909,-0.0085119999999999,-0.006724051502146009
20260407,000001.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.008093525179856065,-3.9e-05,-0.008054525179856064
20260407,000002.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.002617801047120394,-3.9e-05,-0.002578801047120394
20260407,000651.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0037363223912463273,-3.9e-05,-0.0036973223912463273
20260407,000725.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0050890585241730735,-3.9e-05,-0.0050500585241730735
20260407,002230.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0030621172353455517,-3.9e-05,-0.0030231172353455517
20260407,002594.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.01040298959701036,-3.9e-05,-0.010363989597010358
20260407,300750.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.004838793148061904,-3.9e-05,-0.004799793148061904
20260407,600019.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0031250000000000444,-3.9e-05,-0.0030860000000000444
20260407,600030.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.002502085070892335,-3.9e-05,-0.002463085070892335
20260407,600050.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0022421524663676085,-3.9e-05,0.0022811524663676084
20260407,600276.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.004611564384533584,-3.9e-05,-0.004572564384533584
20260407,600309.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0472201990774459,-3.9e-05,0.0472591990774459
20260407,600519.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.013684931506849352,-3.9e-05,-0.01364593150684935
20260407,600760.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.012018234562784835,-3.9e-05,-0.011979234562784834
20260407,600900.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.008239700374531811,-3.9e-05,-0.00820070037453181
20260407,601012.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0024009603841537164,-3.9e-05,0.0024399603841537163
20260407,601225.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.019321766561514186,-3.9e-05,0.019360766561514187
20260407,601318.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.00978165938864628,-3.9e-05,-0.009742659388646279
20260407,601899.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.015192950470981459,-3.9e-05,-0.015153950470981458
20260407,688981.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.04183918064937897,-3.9e-05,0.04187818064937897
20260408,000001.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.017225747960109006,0.034892,-0.017666252039890994
20260408,000002.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.036745406824147064,0.034892,0.001853406824147065
20260408,000651.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.012590409858022955,0.034892,-0.022301590141977044
20260408,000725.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.03069053708439906,0.034892,-0.004201462915600938
20260408,002230.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.05111891180342254,0.034892,0.01622691180342254
20260408,002594.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.03306797305572551,0.034892,-0.0018240269442744914
20260408,300750.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.017447151511999826,0.034892,-0.017444848488000174
20260408,600019.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.017241379310344973,0.034892,-0.017650620689655026
20260408,600030.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.032608695652173836,0.034892,-0.0022833043478261636
20260408,600050.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.022371364653243964,0.034892,-0.012520635346756036
20260408,600276.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.023699215965787612,0.034892,-0.011192784034212387
20260408,600309.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.001970557551872032,0.034892,-0.03292144244812797
20260408,600519.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.01736086998791686,0.034892,-0.01753113001208314
20260408,600760.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.02726510067114085,0.034892,-0.007626899328859148
20260408,600900.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.003776435045317106,0.034892,-0.031115564954682894
20260408,601012.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.037125748502994105,0.034892,0.0022337485029941054
20260408,601225.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0220502901353965,0.034892,-0.0569422901353965
20260408,601318.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.04868583524431136,0.034892,0.01379383524431136
20260408,601899.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.06818883060783709,0.034892,0.03329683060783709
20260408,688981.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.05814683120686048,0.034892,0.023254831206860484
20260409,000001.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.010695187165775444,-0.006383,-0.004312187165775444
20260409,000002.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.020253164556962022,-0.006383,-0.013870164556962022
20260409,000651.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.012698412698412653,-0.006383,-0.0063154126984126535
20260409,000725.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.004962779156327701,-0.006383,0.0014202208436722985
20260409,002230.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.014610728449175436,-0.006383,-0.008227728449175437
20260409,002594.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0216360403082394,-0.006383,-0.015253040308239402
20260409,300750.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0033478149757220077,-0.006383,0.003035185024277992
20260409,600019.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.013867488443759624,-0.006383,-0.007484488443759624
20260409,600030.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.022267206477732837,-0.006383,-0.015884206477732837
20260409,600050.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.010940919037199293,-0.006383,-0.004557919037199293
20260409,600276.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.008529155787641463,-0.006383,-0.0021461557876414628
20260409,600309.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.013304025913928763,-0.006383,0.019687025913928763
20260409,600519.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0030921079575705335,-0.006383,0.0032908920424294663
20260409,600760.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.02409146590445077,-0.006383,-0.01770846590445077
20260409,600900.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.007148231753197787,-0.006383,-0.000765231753197787
20260409,601012.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.023094688221708903,-0.006383,-0.016711688221708904
20260409,601225.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0003955696202532222,-0.006383,0.005987430379746778
20260409,601318.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.011942809083263284,-0.006383,-0.005559809083263284
20260409,601899.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.020797227036395083,-0.006383,-0.014414227036395083
20260409,688981.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.014429729195493235,-0.006383,-0.008046729195493235
20260410,000001.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0009009009009008917,0.015405,-0.016305900900900894
20260410,000002.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0051679586563306845,0.015405,-0.010237041343669316
20260410,000651.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.000535905680600246,0.015405,-0.014869094319399754
20260410,000725.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.007481296758104827,0.015405,-0.007923703241895173
20260410,002230.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.00910823977970776,0.015405,-0.0062967602202922395
20260410,002594.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.02665858830657375,0.015405,0.01125358830657375
20260410,300750.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.06669401779532813,0.015405,0.05128901779532813
20260410,600019.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0031249999999998224,0.015405,-0.012280000000000178
20260410,600030.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.07246376811594213,0.015405,0.05705876811594213
20260410,600050.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.008849557522123908,0.015405,-0.006555442477876093
20260410,600276.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0017556179775282121,0.015405,-0.013649382022471788
20260410,600309.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.016896906039502113,0.015405,0.0014919060395021128
20260410,600519.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0044711021643421,0.015405,-0.019876102164342102
20260410,600760.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.019246861924686165,0.015405,0.0038418619246861647
20260410,600900.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.00037893141341416303,0.015405,-0.015026068586585837
20260410,601012.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.011820330969267046,0.015405,-0.0035846690307329548
20260410,601225.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.001582904629995996,0.015405,-0.016987904629995998
20260410,601318.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0013619339462036528,0.015405,-0.014043066053796347
20260410,601899.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.004424778761061954,0.015405,-0.019829778761061956
20260410,688981.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.012936221419975968,0.015405,-0.002468778580024032
20260413,000001.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0018034265103696878,0.002068,-0.0038714265103696878
20260413,000002.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.005141388174807249,0.002068,0.003073388174807249
20260413,000651.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.004820567755758121,0.002068,-0.006888567755758121
20260413,000725.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0024752475247524774,0.002068,-0.004543247524752478
20260413,002230.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.002938706968933724,0.002068,0.0008707069689337242
20260413,002594.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.025376217173207483,0.002068,0.023308217173207482
20260413,300750.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.026754807692307647,0.002068,0.024686807692307647
20260413,600019.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0031152647975078995,0.002068,0.0010472647975078996
20260413,600030.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.007335907335907388,0.002068,0.0052679073359073875
20260413,600050.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0,0.002068,-0.002068
20260413,600276.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.03259726603575186,0.002068,-0.03466526603575186
20260413,600309.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.03514090041540374,0.002068,0.03307290041540374
20260413,600519.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.00732482324135475,0.002068,-0.00939282324135475
20260413,600760.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.06075533661740562,0.002068,0.05868733661740562
20260413,600900.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0007575757575759567,0.002068,-0.0013104242424240432
20260413,601012.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.032710280373831724,0.002068,0.030642280373831723
20260413,601225.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.00356718192627814,0.002068,0.0014991819262781402
20260413,601318.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.01819109146548792,0.002068,-0.02025909146548792
20260413,601899.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.002666666666666817,0.002068,-0.0047346666666668175
20260413,688981.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.003663003663003761,0.002068,-0.005731003663003761
20260414,000001.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.009033423667569984,0.011866,-0.0028325763324300157
20260414,000002.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.028132992327365658,0.011866,0.016266992327365656
20260414,000651.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0032292787944026013,0.011866,-0.008636721205597398
20260414,000725.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.002481389578163906,0.011866,-0.014347389578163906
